CoreId,associatedObservationReference,Identifier,type,Rating,rightsHolder,creator,accessURI,format,variantLiteral,description,caption,resourceCreationTechnique,captureDevice,physicalSetting,license
978638@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978638,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC978638-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC978638-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978638@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978638,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC978638-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC978638-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978638@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978638,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC978638-Green-Treefrog--FL%2C-Viera%2C-Aug-25%2C-2013%2C-0817-AM-edited.wav,Sound,4,Paul Marvin,Paul Marvin,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC978638-Green-Treefrog--FL%2C-Viera%2C-Aug-25%2C-2013%2C-0817-AM-edited.wav,audio/wav,ac:BestQuality,13 s,,automatic recording: no; bitrate: 1152000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossless,Tascam H2-P2 Portable Recorder | Telinga Parabola with Sennheiser MKH20 microphone,Natural,CC BY-NC-SA 4.0
978634@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978634,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC978634-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC978634-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978634@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978634,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC978634-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC978634-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978634@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978634,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC978634-Green-Treefrog--FL%2C-River-Lakes-Conservation-Area%2C-June-27%2C-2013%2C-0926-AM-edited.wav,Sound,4,Paul Marvin,Paul Marvin,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC978634-Green-Treefrog--FL%2C-River-Lakes-Conservation-Area%2C-June-27%2C-2013%2C-0926-AM-edited.wav,audio/wav,ac:BestQuality,10 s,,automatic recording: no; bitrate: 1152000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossless,Tascam H2-P2 Portable Recorder | Telinga Parabola with Sennheiser MKH20 microphone,Natural,CC BY-NC-SA 4.0
978633@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978633,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC978633-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC978633-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978633@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978633,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC978633-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC978633-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978633@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978633,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC978633-Greenhouse-Frog--FL%2C-Three-Lakes-WMA-%28eastern%29%2C-July-26%2C-2013%2C-0802-AM-edited.wav,Sound,3,Paul Marvin,Paul Marvin,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC978633-Greenhouse-Frog--FL%2C-Three-Lakes-WMA-%28eastern%29%2C-July-26%2C-2013%2C-0802-AM-edited.wav,audio/wav,ac:BestQuality,23 s,,automatic recording: no; bitrate: 1152000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossless,Tascam H2-P2 Portable Recorder | Telinga Parabola with Sennheiser MKH20 microphone,Natural,CC BY-NC-SA 4.0
978625@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978625,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC978625-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC978625-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978625@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978625,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC978625-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC978625-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978625@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978625,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC978625-Pinewoods-Treefrog--FL%2C-Three-Lakes-WMA%2C-June-08%2C-2013%2C-0654-AM-edited.wav,Sound,4,Paul Marvin,Paul Marvin,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC978625-Pinewoods-Treefrog--FL%2C-Three-Lakes-WMA%2C-June-08%2C-2013%2C-0654-AM-edited.wav,audio/wav,ac:BestQuality,19 s,,automatic recording: no; bitrate: 1152000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossless,Tascam H2-P2 Portable Recorder | Telinga Parabola with Sennheiser MKH20 microphone,Natural,CC BY-NC-SA 4.0
978606@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978606,https://xeno-canto.org/sounds/uploaded/FHFRUVSXRZ/wave/XC978606-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/FHFRUVSXRZ/wave/XC978606-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978606@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978606,https://xeno-canto.org/sounds/uploaded/FHFRUVSXRZ/ffts/XC978606-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/FHFRUVSXRZ/ffts/XC978606-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978606@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978606,https://xeno-canto.org/sounds/uploaded/FHFRUVSXRZ/XC978606-sapo.mp3,Sound,4,Luca Barboza,Luca Barboza,https://xeno-canto.org/sounds/uploaded/FHFRUVSXRZ/XC978606-sapo.mp3,audio/mp3,ac:BestQuality,8 s,,automatic recording: no; bitrate: 63562 bps; bitrate mode: vbr; audio sampling rate: 48000 Hz; number of channels: 1; lossy,celular + Birdnet | celular + Birdnet,Natural,CC BY-NC-SA 4.0
978482@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978482,https://xeno-canto.org/sounds/uploaded/YHOCFQHBDL/wave/XC978482-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/YHOCFQHBDL/wave/XC978482-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978482@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978482,https://xeno-canto.org/sounds/uploaded/YHOCFQHBDL/ffts/XC978482-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/YHOCFQHBDL/ffts/XC978482-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978482@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978482,https://xeno-canto.org/sounds/uploaded/YHOCFQHBDL/XC978482-Frogs.OceanCity%2CBarbados.11.07.2023%282140%29.mp3,Sound,5,David Boyle,David Boyle,https://xeno-canto.org/sounds/uploaded/YHOCFQHBDL/XC978482-Frogs.OceanCity%2CBarbados.11.07.2023%282140%29.mp3,audio/mp3,ac:BestQuality,353 s,,automatic recording: yes; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom H5 | Clippy XLR EM272Z1 Matched Stereo Pair,Natural,CC BY-NC-SA 4.0
978315@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978315,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/wave/XC978315-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/wave/XC978315-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978315@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978315,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/ffts/XC978315-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/ffts/XC978315-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978315@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978315,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/XC978315-%E4%B8%AD%E5%9B%BD%E6%B5%AE%E8%9B%99%2B%E5%B2%AD%E5%8D%97%E6%B5%AE%E8%9B%99%2B%E6%B2%BC%E8%9B%99call-%E6%B5%B7%E5%8F%A3%E9%82%A3%E5%A4%AE%E6%B9%BF%E5%9C%B0.mp3,Sound,4,Dave Guo,Dave Guo,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/XC978315-%E4%B8%AD%E5%9B%BD%E6%B5%AE%E8%9B%99%2B%E5%B2%AD%E5%8D%97%E6%B5%AE%E8%9B%99%2B%E6%B2%BC%E8%9B%99call-%E6%B5%B7%E5%8F%A3%E9%82%A3%E5%A4%AE%E6%B9%BF%E5%9C%B0.mp3,audio/mp3,ac:BestQuality,44 s,,automatic recording: no; bitrate: 192104 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossy,iPhone 16 | internal,Natural,CC BY-NC-SA 4.0
978314@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978314,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/wave/XC978314-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/wave/XC978314-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978314@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978314,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/ffts/XC978314-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/ffts/XC978314-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978314@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978314,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/XC978314-%E4%B8%AD%E5%9B%BD%E6%B5%AE%E8%9B%99call-2%2B%E8%99%8E%E7%BA%B9%E8%9B%99call-%E6%B5%B7%E5%8F%A3%E9%82%A3%E5%A4%AE%E6%B9%BF%E5%9C%B0.mp3,Sound,5,Dave Guo,Dave Guo,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/XC978314-%E4%B8%AD%E5%9B%BD%E6%B5%AE%E8%9B%99call-2%2B%E8%99%8E%E7%BA%B9%E8%9B%99call-%E6%B5%B7%E5%8F%A3%E9%82%A3%E5%A4%AE%E6%B9%BF%E5%9C%B0.mp3,audio/mp3,ac:BestQuality,9 s,,automatic recording: no; bitrate: 192532 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossy,iPhone 16 | internal,Natural,CC BY-NC-SA 4.0
978313@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978313,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/wave/XC978313-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/wave/XC978313-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978313@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978313,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/ffts/XC978313-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/ffts/XC978313-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978313@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978313,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/XC978313-%E6%B2%BC%E8%9B%99call-%E4%B8%87%E5%AE%81%E7%9F%B3%E6%A2%85%E5%B1%B1%E5%BA%842.mp3,Sound,5,Dave Guo,Dave Guo,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/XC978313-%E6%B2%BC%E8%9B%99call-%E4%B8%87%E5%AE%81%E7%9F%B3%E6%A2%85%E5%B1%B1%E5%BA%842.mp3,audio/mp3,ac:BestQuality,28 s,,automatic recording: no; bitrate: 192167 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossy,iPhone 16 | internal,Natural,CC BY-NC-SA 4.0
978312@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978312,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/wave/XC978312-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/wave/XC978312-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978312@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978312,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/ffts/XC978312-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/ffts/XC978312-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978312@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978312,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/XC978312-%E6%B3%BD%E9%99%86%E8%9B%99call-2-%E4%B8%87%E5%AE%81%E4%BA%BA%E6%B0%91%E5%85%AC%E5%9B%AD.mp3,Sound,5,Dave Guo,Dave Guo,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/XC978312-%E6%B3%BD%E9%99%86%E8%9B%99call-2-%E4%B8%87%E5%AE%81%E4%BA%BA%E6%B0%91%E5%85%AC%E5%9B%AD.mp3,audio/mp3,ac:BestQuality,23 s,,automatic recording: no; bitrate: 192200 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossy,iPhone 16 | internal,Natural,CC BY-NC-SA 4.0
978311@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978311,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/wave/XC978311-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/wave/XC978311-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978311@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978311,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/ffts/XC978311-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/ffts/XC978311-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978311@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978311,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/XC978311-%E9%BB%91%E7%9C%B6%E8%9F%BE%E8%9C%8Dcall-%E6%B5%B7%E5%8F%A3%E7%81%B5%E5%B1%B1%E9%95%87.mp3,Sound,4,Dave Guo,Dave Guo,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/XC978311-%E9%BB%91%E7%9C%B6%E8%9F%BE%E8%9C%8Dcall-%E6%B5%B7%E5%8F%A3%E7%81%B5%E5%B1%B1%E9%95%87.mp3,audio/mp3,ac:BestQuality,49 s,,automatic recording: no; bitrate: 192094 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossy,iPhone 16 | internal,Natural,CC BY-NC-SA 4.0
978310@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978310,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/wave/XC978310-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/wave/XC978310-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978310@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978310,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/ffts/XC978310-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/ffts/XC978310-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978310@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978310,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/XC978310-%E9%A5%B0%E7%BA%B9%E5%A7%AC%E8%9B%99call-%E6%B5%B7%E5%8F%A3%E7%81%B5%E5%B1%B1%E9%95%872.mp3,Sound,5,Dave Guo,Dave Guo,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/XC978310-%E9%A5%B0%E7%BA%B9%E5%A7%AC%E8%9B%99call-%E6%B5%B7%E5%8F%A3%E7%81%B5%E5%B1%B1%E9%95%872.mp3,audio/mp3,ac:BestQuality,15 s,,automatic recording: no; bitrate: 192311 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossy,iPhone 16 | internal,Natural,CC BY-NC-SA 4.0
978307@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978307,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/wave/XC978307-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/wave/XC978307-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978307@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978307,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/ffts/XC978307-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/ffts/XC978307-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978307@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978307,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/XC978307-%E9%A5%B0%E7%BA%B9%E5%A7%AC%E8%9B%99call-%E6%B5%B7%E5%8F%A3%E7%81%B5%E5%B1%B1%E9%95%87.mp3,Sound,5,Dave Guo,Dave Guo,https://xeno-canto.org/sounds/uploaded/KQMHASAYBL/XC978307-%E9%A5%B0%E7%BA%B9%E5%A7%AC%E8%9B%99call-%E6%B5%B7%E5%8F%A3%E7%81%B5%E5%B1%B1%E9%95%87.mp3,audio/mp3,ac:BestQuality,15 s,,automatic recording: no; bitrate: 192310 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossy,iPhone 16 | internal,Natural,CC BY-NC-SA 4.0
978152@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978152,https://xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC978152-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC978152-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978152@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978152,https://xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC978152-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC978152-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978152@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978152,https://xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/XC978152-HYLMER_250305_4763_Poucharramet31.mp3,Sound,4,Olivier SWIFT,Olivier SWIFT,https://xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/XC978152-HYLMER_250305_4763_Poucharramet31.mp3,audio/mp3,ac:BestQuality,247 s,,automatic recording: no; bitrate: 249622 bps; bitrate mode: vbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Tascam DR05X | Dodotronic AOM5024L parabole,Natural,CC BY-NC-SA 4.0
