id,occurrenceID,catalogNumber,basisOfRecord,collectionCode,dynamicProperties,otherCatalogNumbers,genus,specificEpithet,infraspecificEpithet,scientificName,taxonRank,kingdom,family,higherClassification,nomenclaturalCode,identificationRemarks,vernacularName,longitudeDecimal,latitudeDecimal,geodeticDatum,country,locality,verbatimElevation,recordedBy,eventDate,eventTime,verbatimEventDate,fieldNotes,behavior,sex,lifeStage,preparations,references,Associated Taxa,rightsHolder,license
979882@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979882,XC979882,MachineObservation,Wildlife sounds - Frogs,,,Boana,calcarata,,Boana calcarata,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Convict Treefrog,-77.425,-0.537,WGS84,Ecuador,"Rio Bigal Reserve, Orellana",950 m,Marc Anderson,2025-02-08,20:30,2025-02-08,animal seen:no; playback used:no,advertisement call,undetermined,uncertain,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979882,,Marc Anderson,CC BY-NC
979851@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979851,XC979851,MachineObservation,Wildlife sounds - Frogs,,,Leptodactylus,pentadactylus,,Leptodactylus pentadactylus,species,Animalia,Leptodactylidae,Animalia|ANURA|Leptodactylidae,ICZN,,Smoky Jungle Frog,-76.0398,-0.0959,WGS84,Ecuador,"Cuyabeno River, Sucumbíos",220 m,Marc Anderson,2025-01-29,04:30,2025-01-29,animal seen:no; playback used:no,advertisement call,undetermined,uncertain,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979851,,Marc Anderson,CC BY-NC
979698@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979698,XC979698,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Telinga Parabola with Sennheiser MKH20 microphone""}",,Dryophytes,versicolor,,Dryophytes versicolor,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Eastern Gray Treefrog,-73.3446,44.0863,WGS84,United States,"Dead Creek Wildlife Management Area, Addison, Vermont",30 m,Paul Marvin,2012-05-30,19:13,2012-05-30,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979698,,Paul Marvin,CC BY-NC
979554@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979554,XC979554,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F6 ..."",""microphone"":""SASS on tripod ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.5409,54.1209,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2025-03-10,02:52,2025-03-10,Frog call ... from unattended time edited extended recording ... background noise ... at 36:20 a passing jet sets the pheasants firing off alarm calls ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979554,has background sounds: Turdus merula|Strix aluco|Phasianus colchicus,david m,CC BY-NC
979484@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979484,XC979484,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F6 ..."",""microphone"":""SASS on tripod ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2025-03-10,02:34,2025-03-10,Frog call ... taken from unattended time edited extended recording ... background noise ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979484,has background sounds: Bufo bufo|Strix aluco,david m,CC BY-NC
979482@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979482,XC979482,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F6 ..."",""microphone"":""SASS on tripod ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2025-03-10,01:56,2025-03-10,Frog call ... taken from unattended time edited extended recording ... background noise ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979482,has background sounds: Bufo bufo|Strix aluco,david m,CC BY-NC
979481@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979481,XC979481,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F6 ..."",""microphone"":""SASS on tripod ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2025-03-10,01:18,2025-03-10,Frog call ... taken from unattended time edited extended recording ... background noise ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979481,has background sounds: Bufo bufo,david m,CC BY-NC
979424@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979424,XC979424,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F6 ..."",""microphone"":""SASS on tripod ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.1209,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2025-03-10,00:33,2025-03-10,Frog call ... from unattended time edited extended recording ... background noise ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979424,has background sounds: Bufo bufo,david m,CC BY-NC
979423@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979423,XC979423,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F6 ..."",""microphone"":""SASS on tripod ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.1209,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2025-03-09,23:56,2025-03-09,Frog call ... from unattended time edited extended recording ... background noise ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979423,has background sounds: Bufo bufo,david m,CC BY-NC
979422@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979422,XC979422,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F6 ..."",""microphone"":""SASS on tripod ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.1209,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2025-03-09,23:45,2025-03-09,Frog call ... from unattended time edited extended recording ... background noise ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979422,has background sounds: Bufo bufo,david m,CC BY-NC
979372@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979372,XC979372,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Canon SX60HS"",""microphone"":""Deity D3 Pro"",""airTemperatureInCelsius"":""7""}",,Pelodytes,punctatus,,Pelodytes punctatus,species,Animalia,Pelodytidae,Animalia|ANURA|Pelodytidae,ICZN,,Parsley Frog,2.2947,42.0369,WGS84,Spain,"Osona (near  Torelló), Barcelona, Catalonia",600 m,Carles Martorell Gendra,2025-03-10,20:05,2025-03-10,Some males singing in a little temporary pool; animal seen:no; playback used:no,territorial call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979372,,Carles Martorell Gendra,CC BY-NC
979364@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979364,XC979364,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Canon SX60HS"",""microphone"":""Deity D3 Pro"",""airTemperatureInCelsius"":""7""}",,Pelobates,cultripes,,Pelobates cultripes,species,Animalia,Pelobatidae,Animalia|ANURA|Pelobatidae,ICZN,,Western Spadefoot,2.2947,42.0369,WGS84,Spain,"Osona (near  Torelló), Barcelona, Catalonia",600 m,Carles Martorell Gendra,2025-03-10,20:00,2025-03-10,Mating call of varius males under water in a temporary small pool; animal seen:no; playback used:no,"territorial call, Mating call of varius males under water, also Pelodytes background",male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979364,has background sounds: Pelodytes puctactus and one Hyla meridionalis,Carles Martorell Gendra,CC BY-NC
979349@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979349,XC979349,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F6 ..."",""microphone"":""SASS on tripod ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.5411,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2025-03-09,23:32,2025-03-09,Common frog calls ... from unattended time edited extended recording ... background noise ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979349,has background sounds: Bufo bufo,david m,CC BY-NC
979348@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979348,XC979348,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F6 ..."",""microphone"":""SASS on tripod ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.5411,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2025-03-09,22:52,2025-03-09,Common frog calls ... from unattended time edited extended recording ... background noise ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979348,has background sounds: Bufo bufo,david m,CC BY-NC
979347@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979347,XC979347,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F6 ..."",""microphone"":""SASS on tripod ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.5411,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2025-03-09,22:12,2025-03-09,Common frog calls ... from unattended time edited extended recording ... background noise ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979347,has background sounds: Bufo bufo,david m,CC BY-NC
979345@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979345,XC979345,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Telinga Parabola with Sennheiser MKH20 microphone""}",,Aquarana,catesbeiana,,Aquarana catesbeiana,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,American Bullfrog,-71.6189,42.5128,WGS84,United States,"Oxbow NWR, Massachusetts",70 m,Paul Marvin,2012-05-16,18:00,2012-05-16,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979345,has background sounds: Agelaius phoeniceus|Melanerpes carolinus|Vireo flavifrons|Tyrannus tyrannus|Tachycineta bicolor|Megaceryle alcyon|Pheucticus ludovicianus,Paul Marvin,CC BY-NC
979344@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979344,XC979344,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Telinga Parabola with Sennheiser MKH20 microphone""}",,Dryophytes,versicolor,,Dryophytes versicolor,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Eastern Gray Treefrog,-71.6189,42.5128,WGS84,United States,"Oxbow NWR, Massachusetts",70 m,Paul Marvin,2012-05-16,16:47,2012-05-16,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979344,has background sounds: Melospiza melodia|Mniotilta varia|Vireo olivaceus|Megaceryle alcyon,Paul Marvin,CC BY-NC
979343@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979343,XC979343,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Telinga Parabola with Sennheiser MKH20 microphone""}",,Dryophytes,versicolor,,Dryophytes versicolor,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Eastern Gray Treefrog,-71.6395,42.4659,WGS84,United States,"Bolton Flats Wildlife Management Area, Massachusetts",70 m,Paul Marvin,2012-05-16,14:52,2012-05-16,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979343,has background sounds: Agelaius phoeniceus|Setophaga aestiva|Melospiza melodia|Spinus tristis,Paul Marvin,CC BY-NC
979225@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979225,XC979225,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Telinga Parabola with Sennheiser MKH20 microphone""}",,Lithobates,sphenocephalus,,Lithobates sphenocephalus,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Southern Leopard Frog,-80.7645,28.2267,WGS84,United States,"Viera Wetlands, Florida",10 m,Paul Marvin,2014-02-01,07:31,2014-02-01,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979225,has background sounds: Quiscalus major,Paul Marvin,CC BY-NC
979224@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979224,XC979224,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom F6 ..."",""microphone"":""SASS on tripod ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.1209,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2025-03-09,21:09,2025-03-09,Frog call ... taken from time edited unattended extended recording ... background noise ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979224,has background sounds: Bufo bufo,david m,CC BY-NC
979223@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979223,XC979223,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Tascam H2-P2 Portable Recorder"",""microphone"":""Telinga Parabola with Sennheiser MKH20 microphone""}",,Dryophytes,cinereus,,Dryophytes cinereus,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,North American Green Treefrog,-80.813,28.229,WGS84,United States,"River Lakes Conservation Area near Viera, Brevard Co, Florida",0 m,Paul Marvin,2014-04-26,08:33,2014-04-26,water from previous rain dripping from trees; animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979223,has background sounds: Cardinalis cardinalis,Paul Marvin,CC BY-NC
979122@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979122,XC979122,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""zoom h1n"",""microphone"":""zoom h1n"",""airTemperatureInCelsius"":""13""}",,Bufo,bufo,,Bufo bufo,species,Animalia,Bufonidae,Animalia|ANURA|Bufonidae,ICZN,,Common Toad,6.9472,47.0059,WGS84,Switzerland,"Neuchâtel, Neuchâtel",600 m,samsam,2025-03-09,22:00,2025-03-09,sounds a lot like a eurasian coot but in the forest and far away from the lake. Some frogs where present so i guess it is an amphibian ?; animal seen:no; playback used:no,territorial call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC979122,,samsam,CC BY-NC
978760@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978760,XC978760,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5"",""microphone"":""Rode NTG5"",""airTemperatureInCelsius"":""10""}",,Epidalea,calamita,,Epidalea calamita,species,Animalia,Bufonidae,Animalia|ANURA|Bufonidae,ICZN,,Natterjack Toad,5.0744,47.4323,WGS84,France,"Arrondissement de Dijon (near  Marsannay-le-Bois), Côte-d'Or, Bourgogne-Franche-Comté",280 m,Manuel Oudard,2023-03-29,21:00,2023-03-29,animal seen:yes; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC978760,,Manuel Oudard,CC BY-NC
978751@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978751,XC978751,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5"",""microphone"":""Rode NTG5"",""airTemperatureInCelsius"":""5""}",,Rana,dalmatina,,Rana dalmatina,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Agile Frog,5.2096,47.1845,WGS84,France,"Arrondissement de Dijon (near  Tart), Côte-d'Or, Bourgogne-Franche-Comté",200 m,Manuel Oudard,2025-03-06,21:00,2025-03-06,animal seen:yes; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC978751,has background sounds: Rana temporaria,Manuel Oudard,CC BY-NC
978744@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978744,XC978744,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5"",""microphone"":""Rode NTG5"",""airTemperatureInCelsius"":""5""}",,Rana,dalmatina,,Rana dalmatina,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Agile Frog,5.2099,47.1844,WGS84,France,"Arrondissement de Dijon (near  Tart), Côte-d'Or, Bourgogne-Franche-Comté",200 m,Manuel Oudard,2025-03-06,21:00,2025-03-06,animal seen:yes; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC978744,has background sounds: Rana temporaria,Manuel Oudard,CC BY-NC
978721@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978721,XC978721,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Sony PCM-A10""}",,Bufo,gargarizans,,Bufo gargarizans,species,Animalia,Bufonidae,Animalia|ANURA|Bufonidae,ICZN,,Asiatic Toad,116.209,39.9992,WGS84,China,"Beijing Botanical Garden, Beijing, Beijing Shi",110 m,Shuangqi Liu,2025-03-08,18:43,2025-03-08,High-pass filtered.; animal seen:no; playback used:no,release call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC978721,,Shuangqi Liu,CC BY-NC
978664@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978664,XC978664,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H1n"",""airTemperatureInCelsius"":""12""}",,Bufo,bufo,,Bufo bufo,species,Animalia,Bufonidae,Animalia|ANURA|Bufonidae,ICZN,,Common Toad,13.5749,42.7541,WGS84,Italy,"Cannavine, Valle Castellana, Province of Teramo, Abruzzo",1000 m,Dimitri,2025-03-07,12:30,2025-03-07,[SNR](https://xeno-canto.org/article/275) 36dB (ISO/ITU) Very small stream.; animal seen:yes; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC978664,,Dimitri,CC BY-NC
